"time (m)",V,Ah
96.214,39.43,1.964907950310558
96.483,39.43,1.9703979451345746
96.698,39.43,1.9747858592132492
97.005,39.43,1.9810513923395432
97.31,39.42,1.987274528985506
97.371,39.43,1.9885194720496882
97.675,39.43,1.9947237784679077
97.832,39.43,1.997927976190475
98.135,39.42,2.004110305383022
98.155,39.43,2.004518483436852
98.313,39.42,2.0077422722567277
98.411,39.43,2.009742344720496
98.642,39.43,2.014456801242235
98.867,39.43,2.019048804347825
99.17,39.43,2.0252327018633527
99.348,39.43,2.0288654865424416
99.493,39.43,2.0318247774327105
99.801,39.42,2.0381091252587975
100.038,39.42,2.042944808488611
100.33,39.43,2.0489042080745326
100.561,39.43,2.053618664596272
100.825,39.42,2.0590052484472037
101.108,39.43,2.0647809679089013
101.253,39.43,2.0677402587991702
101.555,39.42,2.073902184265009
101.86,39.42,2.0801253209109714
101.977,39.43,2.082513162525878
102.282,39.42,2.0887362991718406
102.35,39.43,2.0901241045548633
102.652,39.42,2.096286030020702
102.721,39.43,2.097694244306416
103.03,39.42,2.1039989958592114
103.313,39.43,2.109774715320909
103.616,39.42,2.1159570445134555
103.922,39.42,2.122200584886126
104.226,39.43,2.1284048913043456
104.533,39.43,2.13467042443064
104.592,39.42,2.1358742443064163
104.73,39.42,2.138689958592131
105.032,39.43,2.144853447204967
105.297,39.43,2.1502618064182175
105.603,39.42,2.156505346790888
105.613,39.43,2.1567094358178034
105.74,39.42,2.1593007091097287
106.05,39.43,2.165627468944097
106.08,39.42,2.1662395807453394
106.208,39.42,2.168851257763973
106.51,39.43,2.1750147463768097
106.817,39.43,2.1812802795031034
107.122,39.42,2.1875034161490663
107.31,39.43,2.1913402898550705
107.469,39.43,2.1945853053830207
107.735,39.43,2.200014073498963
108.04,39.43,2.206238788819874
108.345,39.42,2.212461925465836
108.65,39.42,2.218685062111799
108.728,39.43,2.2202769565217366
109.034,39.42,2.2265204968944077
109.193,39.43,2.229765512422358
109.496,39.42,2.2359478416149043
109.526,39.43,2.2365601086956497
109.826,39.42,2.242681226708072
110.13,39.42,2.2488839596273267
110.219,39.43,2.2507003519668713
110.522,39.43,2.2568842494823995
110.699,39.42,2.2604957091097284
110.827,39.42,2.263107386128362
111.037,39.42,2.2673921687370577
111.183,39.43,2.2703718685300185
111.488,39.43,2.2765965838509294
111.54,39.42,2.2776575776397494
111.843,39.42,2.283839906832296
112.119,39.43,2.289472763975153
112.423,39.43,2.2956770703933724
112.729,39.42,2.301920610766043
112.77,39.43,2.302757375776395
113.066,39.43,2.3087984109730826
113.226,39.42,2.3120630072463744
113.343,39.43,2.314450848861281
113.65,39.42,2.32071479296066
113.746,39.43,2.322674047619045
114.03,39.43,2.3284701759834343
114.328,39.43,2.3345520289855046
114.638,39.43,2.340878788819873
114.943,39.42,2.3471019254658354
115.088,39.43,2.3500612163561043
115.265,39.43,2.353673592132502
115.42,39.43,2.356836972049686
115.652,39.43,2.361571837474117
115.957,39.42,2.367794974120079
116.136,39.43,2.37144816770186
116.44,39.42,2.3776509006211146
116.577,39.43,2.3804469202898515
116.813,39.43,2.3852634213250483
117.068,39.43,2.390467691511384
117.233,39.43,2.3938351604554833
117.469,39.43,2.3986516614906797
117.597,39.43,2.401264001035193
117.901,39.42,2.4074667339544478
118.203,39.42,2.4136286594202865
118.509,39.42,2.419872199792957
118.816,39.42,2.426136143892336
119.117,39.42,2.4322776656314664
119.223,39.43,2.4344410093167665
