"time (m)",V,Ah
165.72,39.04,3.579149585921325
165.83,39.03,3.581371790890269
166.05,39.02,3.5858150621118012
166.15,39.01,3.5878342132505177
166.32,39,3.5912658902691508
166.46,38.99,3.5940912525879916
166.56,38.98,3.5961088509316768
166.74,38.97,3.5997395962732917
166.84,38.96,3.6017561594202894
167.03,38.95,3.6055866459627324
167.12,38.94,3.607400621118012
167.3,38.93,3.611027639751552
167.43,38.92,3.613646480331262
167.6,38.91,3.617070238095237
167.73,38.9,3.619687732919253
167.84,38.89,3.621901966873705
168,38.88,3.625121842650102
168.1,38.87,3.6271337474120067
168.26,38.86,3.6303519668737043
168.45,38.85,3.634172619047617
168.56,38.84,3.6363840062111783
168.68,38.83,3.6387958074534144
168.84,38.82,3.6420107142857123
168.94,38.81,3.644019513457555
169.05,38.8,3.646228623188404
169.21,38.79,3.6494410455486523
169.28,38.78,3.6508461180124203
169.5,38.77,3.6552609213250498
169.59,38.76,3.6570665113871614
169.75,38.75,3.6602756211180103
169.87,38.74,3.6626818322981345
169.96,38.73,3.6644860248447184
170.14,38.72,3.668093478260867
170.21,38.71,3.6694960144927515
170.4,38.7,3.6733019151138695
170.48,38.69,3.674903985507244
170.61,38.68,3.6775066770186315
170.75,38.67,3.6803088509316746
170.9,38.66,3.683310403726706
171.05,38.65,3.6863111801242217
171.12,38.64,3.6877111801242215
171.28,38.63,3.6909103519668713
171.37,38.62,3.692709420289853
171.5,38.61,3.6953074016563123
171.62,38.6,3.6977049171842626
171.8,38.59,3.7013002587991695
171.84,38.58,3.7020990165631447
171.98,38.57,3.7048939440993762
172.11,38.56,3.707488561076602
172.24,38.55,3.710082505175981
172.32,38.54,3.7116783643892313
172.45,38.53,3.7142709627329165
172.58,38.52,3.7168628881987553
172.66,38.51,3.7184575051759805
172.85,38.5,3.7222437370600385
172.92,38.49,3.7236383022774295
173.04,38.48,3.7260283643892307
173.16,38.47,3.7284178053830197
173.27,38.46,3.730607556935815
173.39,38.45,3.732995755693578
173.48,38.44,3.734786438923392
173.62,38.43,3.7375712215320878
173.71,38.42,3.739360973084883
173.84,38.41,3.741945496894407
173.95,38.4,3.7441318322981334
174.07,38.39,3.746516304347823
174.17,38.38,3.7485028467908874
174.26,38.37,3.7502902691511357
174.4,38.36,3.7530699792960633
174.5,38.35,3.7550549689440964
174.61,38.34,3.757237888198755
174.71,38.33,3.7592218426501005
174.84,38.32,3.761800310559003
174.9,38.31,3.762990062111798
175.04,38.3,3.7657654244306387
175.13,38.29,3.767549120082813
175.24,38.28,3.7697286231884033
175.36,38.27,3.772105641821944
175.45,38.26,3.7738879399585894
175.58,38.25,3.776461697722565
175.7,38.24,3.7788368530020677
175.8,38.23,3.7808156314699772
175.93,38.22,3.783387370600412
175.97,38.21,3.7841784679089003
176.09,38.2,3.7865511387163537
176.18,38.19,3.7883301759834347
176.31,38.18,3.7908992236024823
176.4,38.17,3.7926773291925446
176.52,38.16,3.7950475155279486
176.61,38.15,3.7968246894409923
176.71,38.14,3.798798809523808
176.8,38.13,3.800575051759833
176.9,38.12,3.8025481366459615
177,38.11,3.804520703933746
177.1,38.1,3.806492753623187
177.2,38.09,3.808464285714284
177.3,38.08,3.8104353002070384
177.41,38.07,3.812602846790889
177.49,38.06,3.814178830227742
177.62,38.05,3.8167391304347813
177.69,38.04,3.8181173913043462
177.77,38.03,3.8196921325051747
177.91,38.02,3.8224472049689426
177.95,38.01,3.8232341614906815
178.08,38,3.825791097308487
178.17,37.99,3.8275608178053813
178.28,37.98,3.82972324016563
178.35,37.97,3.831098964803311
178.42,37.96,3.8324743271221515
178.53,37.95,3.834635041407866
178.62,37.94,3.836402432712214
178.76,37.93,3.8391509834368516
178.81,37.92,3.840132349896479
178.92,37.91,3.842290786749481
179,37.9,3.843860144927535
179.14,37.89,3.846605797101448
179.22,37.88,3.848174327122152
179.26,37.87,3.8489583850931663
179.4,37.86,3.851701863354036
179.45,37.85,3.85268141821946
179.56,37.84,3.854835869565216
179.64,37.83,3.856402329192545
179.74,37.82,3.8583598861283632
179.82,37.81,3.859925517598342
179.91,37.8,3.8616863871635596
179.99,37.79,3.863251190476189
180.07,37.78,3.864815579710143
180.17,37.77,3.8667705486542423
180.22,37.76,3.8677477743271202
180.35,37.75,3.8702878881987557
180.43,37.74,3.8718506211180106
180.51,37.73,3.87341293995859
180.59,37.72,3.8749748447204952
180.69,37.71,3.8769267080745324
180.76,37.7,3.8782926501035178
180.87,37.69,3.880438561076603
180.95,37.68,3.8819988095238074
181.02,37.67,3.8833636645962715
181.12,37.66,3.8853129399585904
181.2,37.65,3.8868719461697703
181.29,37.64,3.8886253623188387
181.37,37.63,3.8901835403726692
181.46,37.62,3.891936024844719
181.55,37.61,3.8936880434782593
181.61,37.6,3.8948557453416135
181.71,37.59,3.8968013975155262
181.76,37.58,3.8977739648033105
181.87,37.57,3.899913043478259
181.94,37.56,3.901273913043476
182.03,37.55,3.903023136645961
182.07,37.54,3.9038003623188384
182.17,37.53,3.905742908902689
182.24,37.52,3.907102329192545
182.32,37.51,3.908655538302275
182.4,37.5,3.9102083333333315
182.5,37.49,3.9121488095238077
182.57,37.48,3.9135067805383
182.63,37.47,3.9146704451345733
182.75,37.46,3.9169971532091075
182.8,37.45,3.9179663561076583
182.87,37.44,3.919322877846789
182.97,37.43,3.9212602484472026
183,37.42,3.9218413043478235
183.11,37.41,3.923971273291923
183.16,37.4,3.9249391821946142
183.28,37.39,3.9272615424430617
183.34,37.38,3.928422412008279
183.44,37.37,3.9303566770186307
183.51,37.36,3.9317103002070364
183.55,37.35,3.9324835921325025
183.66,37.34,3.9346095755693553
183.72,37.33,3.9357688923395417
183.79,37.32,3.937121066252585
183.87,37.31,3.9386659937888173
183.94,37.3,3.9400174430641797
184.02,37.29,3.941561542443062
184.05,37.28,3.9421404244306397
184.14,37.27,3.943876604554863
184.22,37.26,3.9454194616977203
184.33,37.25,3.947540320910971
184.35,37.24,3.9479258281573477
184.47,37.23,3.950238250517596
184.51,37.22,3.9510088509316748
184.6,37.21,3.9527422360248425
184.66,37.2,3.9538975155279483
184.72,37.19,3.9550524844720476
184.79,37.18,3.956399585921323
184.88,37.17,3.9581311076604533
184.95,37.16,3.9594774844720475
185.01,37.15,3.960631211180122
185.09,37.14,3.96216909937888
185.14,37.13,3.9631300207039315
185.22,37.12,3.9646670807453397
185.29,37.11,3.966011645962731
185.35,37.1,3.967163819875774
185.44,37.09,3.96889161490683
185.48,37.08,3.969659316770184
185.58,37.07,3.9715780538302257
185.64,37.06,3.972728985507244
185.7,37.05,3.9738796066252564
185.76,37.04,3.9750299171842625
185.86,37.03,3.9769465838509297
185.9,37.02,3.977713043478259
185.97,37.01,3.979053985507244
186.05,37,3.980586076604553
186.11,36.99,3.9817348343685284
186.18,36.98,3.983074689440992
186.24,36.97,3.9842228260869548
186.31,36.96,3.985561956521737
186.37,36.95,3.9867094720496876
186.45,36.94,3.988239078674946
186.51,36.93,3.989385973084884
186.57,36.92,3.990532556935816
186.64,36.91,3.9918698757763957
186.68,36.9,3.9926338509316754
186.77,36.89,3.994352329192545
186.84,36.88,3.995688561076603
186.89,36.87,3.9966427536231866
186.92,36.86,3.9972151138716336
187.01,36.85,3.998931728778466
187.06,36.84,3.9998851449275343
187.14,36.83,4.0014101966873685
187.21,36.82,4.002744254658383
187.27,36.81,4.003887422360246
187.35,36.8,4.005411231884056
187.4,36.79,4.006363354037265
187.45,36.78,4.007315217391302
187.52,36.77,4.0086474637681135
187.57,36.76,4.009598809523807
187.65,36.75,4.011120548654242
187.71,36.74,4.012261542443062
187.78,36.73,4.013592339544511
187.83,36.72,4.014542650103517
187.9,36.71,4.015872722567285
187.96,36.7,4.01701247412008
188.03,36.69,4.0183418219461675
188.1,36.68,4.019670807453414
188.16,36.67,4.02080962732919
188.23,36.66,4.022137888198755
188.25,36.65,4.022517287784677
188.36,36.64,4.024603416149066
188.42,36.63,4.025740993788817
188.46,36.62,4.026499171842648
188.51,36.61,4.027446635610763
188.59,36.6,4.028962163561074
188.63,36.59,4.0297197204968915
188.7,36.58,4.031045082815732
188.76,36.57,4.0321807971014465
188.81,36.56,4.033126966873703
188.89,36.55,4.034640424430639
188.93,36.54,4.03539694616977
189,36.53,4.036720496894407
189.06,36.52,4.037854658385091
189.1,36.51,4.038610559006209
189.17,36.5,4.039933022774324
189.22,36.49,4.040877380952378
189.32,36.48,4.042765579710142
189.35,36.47,4.043331884057968
189.43,36.46,4.04484161490683
189.47,36.45,4.045596273291923
189.54,36.44,4.046916563146995
189.57,36.43,4.047482246376809
189.61,36.42,4.048236283643891
189.69,36.41,4.049743944099377
189.74,36.4,4.050685973084884
189.82,36.39,4.0521928053830205
189.87,36.38,4.053134316770184
189.93,36.37,4.054263819875774
189.98,36.36,4.055204813664593
190.03,36.35,4.056145548654242
190.08,36.34,4.057086024844718
190.15,36.33,4.058402329192544
190.19,36.32,4.05915429606625
190.26,36.31,4.060469875776395
190.31,36.3,4.061409316770184
190.37,36.29,4.062536335403724
190.43,36.28,4.063663043478258
190.48,36.27,4.064601708074531
190.55,36.26,4.065915476190473
190.59,36.25,4.066665993788817
190.62,36.24,4.067228726708072
190.7,36.23,4.068728933747408
190.75,36.22,4.069666304347822
190.81,36.21,4.070790838509313
190.87,36.2,4.071915062111798
190.93,36.19,4.073038975155276
190.97,36.18,4.073788043478257
191.01,36.17,4.074536904761901
191.08,36.16,4.075847049689438
191.14,36.15,4.076969720496891
191.21,36.14,4.078279140786746
191.24,36.13,4.078840165631466
191.29,36.12,4.0797749482401615
191.36,36.11,4.081083281573496
191.4,36.1,4.081830693581777
191.44,36.09,4.082577898550721
191.49,36.08,4.083511645962729
191.54,36.07,4.0844451345755655
191.6,36.06,4.085565010351963
191.65,36.05,4.086497981366455
191.73,36.04,4.0879903209109685
191.77,36.03,4.088736283643888
191.81,36.02,4.08948203933747
191.87,36.01,4.0906003623188365
191.9,36,4.0911593685300165
191.97,35.99,4.092463354037263
192.02,35.98,4.093394513457553
192.06,35.97,4.094139233954447
192.12,35.96,4.095256004140783
192.18,35.95,4.0963724637681125
192.22,35.94,4.097116563146995
192.26,35.93,4.097860455486539
192.33,35.92,4.0991619047619015
192.37,35.91,4.0999053830227705
192.42,35.9,4.100834472049685
192.47,35.89,4.101763302277429
192.51,35.88,4.102506159420286
192.57,35.87,4.103620134575565
192.61,35.86,4.104362577639748
192.68,35.85,4.105661490683226
192.71,35.84,4.106218012422357
192.76,35.83,4.107145289855069
192.81,35.82,4.10807230848861
192.85,35.81,4.108813716356105
192.91,35.8,4.109925517598341
192.96,35.79,4.1108517598343655
192.99,35.78,4.111407349896477
193.07,35.77,4.112888509316766
193.11,35.76,4.113628881987574
193.14,35.75,4.114184006211176
193.18,35.74,4.114923964803309
193.26,35.73,4.116403467908899
193.28,35.72,4.116773240165628
193.34,35.71,4.1178822463768086
193.36,35.7,4.1182518115942
193.44,35.69,4.11972965838509
193.46,35.68,4.120099016563144
193.53,35.67,4.121391407867492
193.57,35.66,4.122129710144924
193.61,35.65,4.12286780538302
193.67,35.64,4.123974637681156
193.73,35.63,4.1250811594202865
193.76,35.62,4.125634265010349
193.81,35.61,4.126555848861281
193.86,35.6,4.12747717391304
193.89,35.59,4.128029813664592
193.94,35.58,4.128950621118008
193.98,35.57,4.1296870600414035
194.02,35.56,4.130423291925462
194.06,35.55,4.131159316770182
194.12,35.54,4.132263043478257
194.17,35.53,4.133182556935814
194.2,35.52,4.133734109730844
194.25,35.51,4.134653105590058
194.28,35.5,4.1352043478260825
194.36,35.49,4.136673913043474
194.38,35.48,4.137041200828152
194.43,35.47,4.137959161490678
194.47,35.46,4.138693322981362
194.52,35.45,4.139610766045544
194.58,35.44,4.140711387163556
194.59,35.43,4.140894772256724
194.66,35.42,4.142178105590057
194.69,35.41,4.142727950310554
194.73,35.4,4.143460869565212
194.77,35.39,4.1441935817805335
194.8,35.38,4.144742960662521
194.86,35.37,4.14584140786749
194.9,35.36,4.146573498964798
194.95,35.35,4.147488354037262
194.97,35.34,4.147854192546578
195.05,35.33,4.14931713250517
195.07,35.32,4.149682763975149
195.11,35.31,4.15041381987577
195.15,35.3,4.151144668737054
195.2,35.29,4.152057971014486
195.22,35.28,4.15242318840579
195.27,35.27,4.15333597308488
195.32,35.26,4.1542484989647965
195.35,35.25,4.154795859213244
195.41,35.24,4.155890269151132
195.45,35.23,4.156619668737053
195.47,35.22,4.156984265010346
195.53,35.21,4.158077743271216
195.55,35.2,4.15844213250517
195.6,35.19,4.159352846790885
195.63,35.18,4.159899120082811
195.69,35.17,4.1609913561076555
195.72,35.16,4.161537318840574
195.76,35.15,4.162265062111796
195.79,35.14,4.162810714285709
195.83,35.13,4.1635380434782565
195.88,35.12,4.164446946169767
195.92,35.11,4.165173861283638
195.95,35.1,4.165718892339539
196,35.09,4.166627018633536
196.04,35.08,4.167353312629395
196.07,35.07,4.167897877846786
196.11,35.06,4.168623757763971
196.17,35.05,4.16971226708074
196.18,35.04,4.169893633540368
196.24,35.03,4.170981521739126
196.26,35.02,4.171344047619042
196.3,35.01,4.1720688923395395
196.32,35,4.172431211180119
196.37,34.99,4.173336749482397
